0.982478, 0.975465, -1.92897
0.983681, 0.976184, -1.92918
0.983403, 0.976274, -1.92918
0.981944, 0.975607, -1.92909
0.983677, 0.976529, -1.92934
0.98322, 0.975204, -1.92898
0.983453, 0.975795, -1.92896
0.982516, 0.97427, -1.92841
0.9834, 0.975728, -1.92892
0.983487, 0.975421, -1.9291
0.983411, 0.97551, -1.92912
0.983623, 0.976924, -1.92954
0.98322, 0.975204, -1.92898
0.983269, 0.975336, -1.929
0.983463, 0.975744, -1.92896
0.982074, 0.975534, -1.92898
0.982238, 0.975488, -1.92895
0.9826, 0.975947, -1.9291
0.982052, 0.975907, -1.92919
0.983898, 0.975444, -1.92925
0.981614, 0.974302, -1.92866
0.983164, 0.975188, -1.92896
0.983229, 0.975586, -1.92892
0.98338, 0.975365, -1.92903
0.98241, 0.976167, -1.92916
